title,umap_x,umap_y,sentiment_score,media_name
Hamas Rejection Sours Israeli Bid to Revive Hostage Talks,12.804819,8.713375,7.0,wsj.com
China Steps Up Support for Palestinian Cause in Challenge to U.S. Mideast Policy,9.441958,6.6816573,5.0,wsj.com
"Netanyahu Says He Hadn't Been Warned of Attack Plans by Hamas, Later Apologizes for Comments",5.8990307,10.128994,5.0,wsj.com
Palestinian Islamic Jihad Stresses 'All-for-All' Hostage Demand,12.590465,9.197161,7.0,wsj.com
The Hostage Deal Means Israel Is Fighting the Clock,12.982312,9.689928,5.0,wsj.com
Israel Readies for Protracted Fight,7.3241982,6.773649,10.0,wsj.com
Iran’s President Says U.S. Is Fueling Gaza War,7.8960614,6.7064323,5.0,wsj.com
Israel’s Fresh Offensive Expected to Focus on Southern Gaza,7.7417946,7.4685,8.0,wsj.com
Israel Fires on Beit Hanoun Area of Gaza,6.40026,8.499341,8.0,wsj.com
Israel Releases New Details on Hostages Held in Gaza,12.391152,9.595367,5.0,wsj.com
Israeli Official Says Hostages Won't Be Released Until at Least Friday,12.837136,9.044048,5.0,wsj.com
Hamas Releases Video of 21-Year-Old Hostage,11.635547,9.407399,8.0,wsj.com
Israel Races to Root Out Hamas as Calls for Gaza Cease-Fire Mount,8.454436,5.8386083,7.0,wsj.com
Israel Detains Hundreds of Palestinian Men in Search for Hamas,9.934347,7.405264,10.0,wsj.com
Who’s Really Prolonging the Gaza War,8.046404,6.8759074,5.0,wsj.com
Fighting Flares Across Gaza Amid Push to Revive Israel-Hamas Talks,8.480694,5.876261,5.0,wsj.com
Israel’s Far Right Calls for Palestinians to Resettle Outside Gaza,8.061993,7.3658743,3.0,wsj.com
17 hostages and 39 Palestinian prisoners released in second exchange,12.596571,9.075264,5.0,washingtonpost.com
Understanding the Israel-Gaza war,8.185961,6.855063,5.0,washingtonpost.com
Senior UN official denounces 'blatant disregard' in Israel-Hamas war after many UN sites are hit,9.566974,5.553456,3.0,washingtonpost.com
France bans pro-Palestinian protests amid call for Hamas ‘day of rage’,11.21047,5.4660993,8.0,washingtonpost.com
The troubling analogies surrounding the new Israel-Hamas war,9.394205,7.085049,5.0,washingtonpost.com
"As some Israeli troops leave Gaza, a long-term strategy remains elusive",7.680202,7.713547,5.0,washingtonpost.com
"A tent camp for displaced Palestinians pops up in southern Gaza, reawakening old traumas",8.520296,9.052826,2.0,washingtonpost.com
Lawmakers echo Israeli rhetoric ahead of Gaza ground offensive,8.425233,6.941983,8.0,washingtonpost.com
Security Council moves closer to vote on Gaza resolution; no fully functional hospitals left in north Gaza,8.854503,4.643421,3.0,washingtonpost.com
The bodies are still being found in this battle-scarred Israeli kibbutz,10.660868,8.741941,5.0,washingtonpost.com
Israeli forces still pursuing militants in southern Israel,7.5897164,7.9571185,8.0,washingtonpost.com
Blinken’s talks with Israeli officials reveal divisions over Gaza,5.0967073,11.711029,5.0,washingtonpost.com
Israel-Gaza war live updates: IDF apologizes for accidental blast at Egyptian border post,8.249586,8.147048,5.0,washingtonpost.com
"Israeli troops push into Gaza for war’s ‘second stage,’ Netanyahu says",6.103471,10.105725,8.0,washingtonpost.com
"U.S. close to deal with Israel and Hamas to pause conflict, free some hostages",12.700302,8.65816,5.0,washingtonpost.com
Israeli troops enter Khan Younis; Gazans flee south to tent cities,7.9441953,8.653439,7.0,washingtonpost.com
House GOP fails to pass Israel package as congressional impasse continues,5.9866095,5.1671004,5.0,washingtonpost.com
"Israel-Gaza war live updates: Israel ‘preparing for a ground incursion,’ Netanyahu says; Gaza hospitals in crisis",9.571547,10.268713,5.0,washingtonpost.com
"Israel’s massive mobilization of 360,000 reservists upends lives",6.964602,7.0453854,5.0,washingtonpost.com
Israel hits Gaza camp again as foreigners and wounded trickle into Egypt,7.775833,8.304183,5.0,washingtonpost.com
"As Gaza crisis escalates, some experts fear a Hamas ‘surprise’",9.443782,7.3977284,7.0,washingtonpost.com
U.S. details intelligence it says clears Israel in Gaza hospital blast,9.944624,10.13013,5.0,washingtonpost.com
Jordan's top diplomat wants to align Europeans behind a call for a permanent cease-fire in Gaza,8.838573,5.5894113,5.0,washingtonpost.com
Why are Israel and Hamas at war? A basic explainer.,9.460427,7.1909747,5.0,washingtonpost.com
"Weary families trudge through Gaza streets, trying to flee the north before Israel's invasion",8.254816,8.449243,3.0,washingtonpost.com
Gaza’s collapsing health system shows struggles of medical care in war,9.855285,10.214254,0.0,washingtonpost.com
"As Israel bombards Gaza, a woman sees her world collapse",8.332296,7.0274825,0.0,washingtonpost.com
"Israeli soccer team, a model of pluralism, comes undone over Gaza war",7.9922256,6.850153,5.0,washingtonpost.com
Israel says it will end Hamas rule in Gaza as casualties soar,9.337455,7.480235,8.0,washingtonpost.com
Candidates use violent rhetoric on Israel-Gaza war without mentioning humanitarian aid,8.402896,6.615915,3.0,washingtonpost.com
Israeli troops fight in the heart of Gaza City amid global calls for pause,7.4719744,7.8016944,5.0,washingtonpost.com
Global journalist group says Israel-Hamas conflict is a war beyond compare for media deaths,9.79094,8.005477,5.0,washingtonpost.com
South Africa’s false charges of Israeli ‘genocide’ carry a heavy price,10.170175,5.2280993,10.0,washingtonpost.com
"Gaza under Israeli siege: Bread lines, yellow water and nonstop explosions",8.113298,7.179493,5.0,washingtonpost.com
Wartime Israel shows little tolerance for Palestinian dissent,10.270462,6.2356944,3.0,washingtonpost.com
Hamas is emulating ISIS’s horrors. But ISIS lost,10.180398,7.544205,8.0,washingtonpost.com
Gaza’s Nasser Hospital ‘not functional’ as Israeli troops raid complex,10.030324,10.470351,5.0,washingtonpost.com
Israel strikes outskirts of Gaza City during second ground raid in as many days,7.6957107,8.44763,8.0,washingtonpost.com
How to help kids in Gaza and Israel,9.423883,9.214824,0.0,washingtonpost.com
"Israeli forces push deeper into Gaza as invasion expands, risks multiply",7.3133373,7.651088,8.0,washingtonpost.com
Hundreds gather for pro-Palestinian rally outside Union Station,11.539767,5.556111,5.0,washingtonpost.com
"European, U.S. cities boost security after celebrations of attack on Israel",10.763405,6.8095827,7.0,washingtonpost.com
Israeli forces continue hospital raid as Netanyahu vows ‘action’ in Rafah,9.68192,10.586476,8.0,washingtonpost.com
White House urges Israel to curtail settler violence in West Bank,7.7598863,11.559015,5.0,washingtonpost.com
"Protest marches by thousands in Europe demand halt to Israeli bombing of Gaza, under police watch",11.3905525,5.640489,0.0,washingtonpost.com
Palestinian families rejoice over release of minors and women in wartime prisoner swap,12.0565405,8.806843,2.0,washingtonpost.com
U.N. agency struggles to serve Gaza as scrutiny mounts over alleged Hamas links,8.560221,6.5925355,5.0,washingtonpost.com
What to know about the potential cease-fire deal between Israel and Hamas,9.219492,5.9314294,5.0,washingtonpost.com
"Seeking cash, Hamas turns to allies experienced in ‘financial jihad’",9.984575,6.9963474,7.0,washingtonpost.com
The U.S. is walking a familiar tightrope on Israel,6.4337945,6.4338546,5.0,washingtonpost.com
Biden’s support of Israel could come at a cost to U.S. foreign policy,6.437385,5.0027404,5.0,washingtonpost.com
Jewish schools adjust security as Israel-Gaza war stokes fears,9.0696945,9.327479,5.0,washingtonpost.com
Israeli forces push deep into Gaza City amid ‘catastrophic’ struggles at hospitals,9.768607,10.35723,5.0,washingtonpost.com
How Israel and the Palestinians go from war to peace,9.1950245,7.041346,5.0,washingtonpost.com
Hamas releases first Israeli and Thai hostages in exchange for Palestinian prisoners amid pause in fighting,12.542284,8.825327,5.0,washingtonpost.com
"EU nations condemn Hamas for what they describe as use of hospitals, civilians as 'human shields'",10.991404,7.7877927,5.0,washingtonpost.com
IDF strikes Hamas ‘strongholds’; aid screening center opened to increase volume of aid to Gaza,8.530412,8.134208,6.0,washingtonpost.com
Hezbollah leader signals no major shift in clashes with Israel,3.617251,8.118645,5.0,washingtonpost.com
"For Israelis, even an extended pause in the Gaza war does not mean peace",8.303551,5.5241523,5.0,washingtonpost.com
South African leader accuses Israel of war crimes. Putin and Xi strike more cautious note at meeting,10.085263,5.6546874,5.0,washingtonpost.com
"Israel expands Gaza ground offensive, vows to hit the south with 'no less strength' than the north",7.256032,7.693438,8.0,washingtonpost.com
Democratic House member accuses Biden of supporting Palestinian ‘genocide’,7.195169,4.8607144,5.0,washingtonpost.com
Former speaker Nancy Pelosi defends support for Israel’s response to Hamas,7.1025267,5.602289,7.0,washingtonpost.com
Assault on Israel fuels political attacks in the U.S. presidential race,7.1943846,6.0553036,5.0,washingtonpost.com
"Senior Hamas leader killed in Beirut blast, group says; Maersk pauses Red Sea shipping",7.584776,9.916463,8.0,washingtonpost.com
How Israel built its case to raid Gaza’s al-Shifa Hospital,10.275142,10.548467,5.0,washingtonpost.com
Israel turns to Indian workers as Gaza war worsens labor shortage,8.3873625,6.910555,5.0,washingtonpost.com
The movement against Israel’s bombing of Gaza is bottom-up leadership,7.7760196,7.0394344,5.0,washingtonpost.com
Israel-Gaza war live updates: Israel says 1.1M residents must leave north Gaza Strip; Hamas says to stay,7.831439,8.384617,8.0,washingtonpost.com
Palestinian diplomat appeals for peace in Gaza at a meeting between EU and Arab nations in Spain,8.853183,5.7232227,3.0,washingtonpost.com
"Israeli strikes pound Gaza City, where tens of thousands have fled in recent days",7.7660584,8.730814,5.0,washingtonpost.com
What is a kibbutz? The communes bore the brunt of the Hamas assault.,10.708126,8.59856,7.0,washingtonpost.com
Family of Al Jazeera Gaza bureau chief killed in airstrike,7.741977,10.508723,0.0,washingtonpost.com
We can’t ignore the truth that Hamas uses human shields,10.938344,7.675759,8.0,washingtonpost.com
How Gaza’s tunnel network leaves Israel facing ‘three-dimensional’ war,10.093421,8.936927,8.0,washingtonpost.com
About 30 children were taken hostage by Hamas militants. Their families wait in agony,11.988801,9.099162,5.0,washingtonpost.com
Hezbollah and Israeli troops exchange fire along the border as 2 civilians are killed in Lebanon,4.1870522,8.635165,5.0,washingtonpost.com
Protests for Palestinians greet Denver conference on Israel’s future,11.510805,5.7499595,5.0,washingtonpost.com
"Israeli village near the Gaza border lies in ruin, filled with the bodies of residents and militants",8.144828,8.174779,8.0,washingtonpost.com
A Palestinian engineer who returned to Gaza City after fleeing south is killed in an airstrike,8.022408,9.125092,0.0,washingtonpost.com
Gaza war complicates U.S. efforts to normalize Arab relations with Israel,8.032121,6.3691044,5.0,washingtonpost.com
"Israel-Gaza war live updates: 27 Americans dead, Kirby says; Gaza hospitals running out of supplies",9.518714,10.11117,0.0,washingtonpost.com
"U.S., Russia veto each other’s U.N. resolutions on Israel-Gaza war",9.073647,4.6906624,5.0,washingtonpost.com
"What’s in Biden’s $106 billion funding request for Israel, Ukraine",6.17705,4.801791,5.0,washingtonpost.com
"After Hamas’s massacre, clarity on the Iran-China-Russia threat is vital",10.809966,7.9343286,10.0,washingtonpost.com
"Israeli rescuers release aftermath video of Hamas attack on music festival, adding chilling details",11.0849085,9.255854,10.0,washingtonpost.com
Israel expanding fight in Gaza refugee camps; strikes mount along northern border,8.043961,8.534464,8.0,washingtonpost.com
The pieces are falling into place to conclude the Gaza war,7.8687935,7.0520353,8.0,washingtonpost.com
Heavy fighting rages near main Gaza hospital and people trapped inside say they cannot flee,9.594926,10.425206,0.0,washingtonpost.com
"Far from the fighting, the Israel-Hamas war divides friends, families",9.485891,7.191819,5.0,washingtonpost.com
"Hamas' unprecedented attack on Israel raises questions about the influence of its sponsor, Iran",9.914502,7.2411447,8.0,washingtonpost.com
"What is Hamas, and why did it attack Israel now?",9.899029,7.2185698,5.0,washingtonpost.com
"Americans struggle to save relatives in Gaza stalked by war, hunger",8.60157,7.953137,0.0,washingtonpost.com
Elation and relief for some families as some Israeli hostages are freed,12.659464,9.441677,5.0,washingtonpost.com
"Israel says it will expand operations in Rafah, Gaza’s last refuge",6.8947353,8.276792,8.0,washingtonpost.com
"Short of options, Gazans try to flee Rafah ahead of Israeli operation",6.8508353,8.350724,3.0,washingtonpost.com
Israel’s Gaza offensive stirs a wave of global protest,11.00418,5.9178724,5.0,washingtonpost.com
Why the Israel-Gaza war represents a broader crisis for global justice,8.217001,6.5985804,5.0,washingtonpost.com
What the U.N. court ruling means for Israel and Gaza,9.42862,5.237949,5.0,washingtonpost.com
Aid groups navigate dangers of Gaza war amid growing internal strife,8.327764,7.5788293,3.0,washingtonpost.com
Gaza hospital evacuated as Israel intensifies campaign in the north,9.637025,10.3887825,5.0,washingtonpost.com
The complexities of the Israel-Gaza war,7.9964843,6.6928287,5.0,washingtonpost.com
Here are the hostages released by Hamas and those remaining in Gaza,12.262431,9.185434,5.0,washingtonpost.com
"Another Gaza hospital caught in fighting, as storms deepen civilian misery",9.7242775,10.3188305,0.0,washingtonpost.com
"Thousands of bodies lie buried in rubble in Gaza. Families dig to retrieve them, often by hand",10.361255,10.124479,0.0,washingtonpost.com
Blinken urges Israel to comply with international law in war against Hamas as truce is extended,5.151152,11.672213,5.0,washingtonpost.com
Austin presses Israel on civilian deaths as more hospitals are attacked,9.730693,10.134482,3.0,washingtonpost.com
The punishing military doctrine that Israel may be following in Gaza,8.534062,6.760598,5.0,washingtonpost.com
Democrats accuse X of profiting off misinformation in Israel-Gaza war,8.497339,7.0737934,5.0,washingtonpost.com
"Fights in bread lines, despair in shelters: War threatens to unravel Gaza's close-knit society",8.185276,6.967947,0.0,washingtonpost.com
West Bank protests spread over Gaza war; militants bide their time,7.902276,11.126532,5.0,washingtonpost.com
More Democrats warn Biden about how Israel is conducting response,6.4883857,5.044683,5.0,washingtonpost.com
"Hamas agrees to tentative deal to free dozens of hostages, pending Israel’s approval",12.8977165,8.679861,5.0,washingtonpost.com
What to know about Gaza refugee camps after Israeli strike on Jabalya,8.378256,9.115424,5.0,washingtonpost.com
Israel-Gaza war: Three things you may have missed,8.105075,7.0295434,5.0,washingtonpost.com
An Israeli raced to confront Palestinian attackers. He was then killed by an Israeli soldier,8.730374,10.333665,3.0,washingtonpost.com
UN General Assembly set to vote on nonbinding resolution calling for a `humanitarian truce' in Gaza,8.77635,4.6583714,0.0,washingtonpost.com
Israeli rabbis work around the clock -- even on the Sabbath -- to count the dead from Hamas attack,9.232195,7.6893716,8.0,washingtonpost.com
Blinken presses Israel on Gaza’s future; Netanyahu denies plan to displace Palestinians,5.097063,11.543663,5.0,washingtonpost.com
We cannot stand by and watch Israel commit atrocities,9.946075,5.5718374,0.0,washingtonpost.com
Readers critique The Post: Be clear about Hamas,10.34932,7.27876,5.0,washingtonpost.com
"Israel-Gaza war live updates: Pause in fighting ‘producing results,’ Blinken says; more hostages freed",5.4237285,11.533222,5.0,washingtonpost.com
South Africa presses genocide case against Israel at international court,10.165339,5.231858,5.0,washingtonpost.com
"U.S., Qatar to revisit Doha’s ties to Hamas after Gaza hostage crisis",9.194966,5.470248,5.0,washingtonpost.com
Deep divisions emerge in Israeli government over Gaza war strategy,7.847293,6.8864856,5.0,washingtonpost.com
Israel’s assault forced a nurse to leave babies behind. They were found decomposing.,10.320341,9.839224,0.0,washingtonpost.com
Israel presses on with its Gaza offensive after US veto derails Security Council efforts to halt war,9.049231,4.87755,7.0,washingtonpost.com
Israel compares Hamas to the Islamic State group. But the comparison misses the mark in key ways,9.733085,7.4175096,5.0,washingtonpost.com
"Israeli shelling along Lebanon border kills 1 journalist, wounds 6",4.718527,8.806036,2.0,washingtonpost.com
Families in Israel and abroad wait in agony for word of their loved ones taken hostage by militants,12.205369,9.29871,0.0,washingtonpost.com
"Israel strikes downtown Gaza City and mobilizes 300,000 reservists as war enters fourth day",7.684547,8.52936,8.0,washingtonpost.com
The U.S. nudges Israel toward an off-ramp from war,6.574286,6.4903417,5.0,washingtonpost.com
Hamas attack thrusts kibbutzniks into strange and terrible twilight,10.654303,8.51866,8.0,washingtonpost.com
Historic church sheltering civilians struck in deadly Gaza City blast,8.674438,8.7584305,2.0,washingtonpost.com
U.S. seeks Israeli commitment that assault rifles won’t go to settlers,6.487122,6.774397,5.0,washingtonpost.com
Al Jazeera says Israeli strike killed another child of Gaza bureau chief,7.7305064,10.445535,3.0,washingtonpost.com
Biden sends a pointed message with his impassioned embrace of Israel,6.4848204,4.940467,5.0,washingtonpost.com
UN Security Council meets to vote on rival Russian and Brazilian resolutions on Israel-Hamas war,8.990996,4.5608315,5.0,washingtonpost.com
The morgue at Gaza's biggest hospital is overflowing as Israeli attacks intensify,9.832417,10.362455,0.0,washingtonpost.com
Gaza's doctors struggle to save hospital blast survivors as Middle East rage grows,9.852555,10.149999,3.0,washingtonpost.com
Israel summons Irish ambassador over tweet it alleges doesn't adequately condemn Hamas,11.417439,8.302393,5.0,washingtonpost.com
Satellite imagery shows latest Israeli advances into Gaza,7.7506933,7.6809297,8.0,washingtonpost.com
Israel-Gaza war live updates: U.S. to give Iron Dome systems to Israel; Gaza deaths mount,5.829099,7.528796,5.0,washingtonpost.com
5 things to know about the Hamas militant group's unprecedented attack on Israel,9.9048395,7.3064413,8.0,washingtonpost.com
Israel moves into Gaza's second-largest city and intensifies strikes in bloody new phase of the war,7.7970138,8.092493,8.0,washingtonpost.com
Israel-Hamas war upends years of conventional wisdom. Leaders give few details on what comes next,9.561206,7.270605,5.0,washingtonpost.com
Israel-Gaza war live updates: Patients flee besieged Gaza hospitals; Netanyahu says he doesn’t ‘seek to occupy Gaza’,9.661456,10.460025,3.0,washingtonpost.com
Palestinian death toll in West Bank surges as Israel pursues militants following Hamas rampage,8.358632,11.295041,8.0,washingtonpost.com
Biden yet again says Hamas beheaded babies. Has new evidence emerged,10.800777,8.815445,7.0,washingtonpost.com
An Israeli airstrike kills 19 members of the same family in a southern Gaza refugee camp,8.124284,9.915192,2.0,washingtonpost.com
The case for a cease-fire in Gaza,8.479614,5.98301,5.0,washingtonpost.com
U.S. conducts retaliatory strikes in Iraq and Syria; Israeli offensive pivots to Rafah,6.4153624,8.132334,10.0,washingtonpost.com
Israel massed troops in the West Bank. Then Hamas attacked from Gaza.,8.109379,10.897535,8.0,washingtonpost.com
Al Jazeera Gaza correspondent loses 4 family members in an Israeli airstrike,7.732108,10.462611,0.0,washingtonpost.com
See how Israel’s siege has plunged Gaza into darkness and isolation,8.119595,7.219629,0.0,washingtonpost.com
"With all eyes on Gaza war, violence is quietly mounting in the West Bank",7.936927,11.143149,5.0,washingtonpost.com
"Israeli ground offensive in Gaza could be a ‘bloodbath,’ analysts say",7.351793,7.7136054,5.0,washingtonpost.com
"Israel losing support over ‘indiscriminate bombing,’ Biden says; strike hits Rafah",6.1896453,7.8630757,5.0,washingtonpost.com
"How the Israel-Gaza conflict is unfolding in maps, graphics and videos",7.9882,7.3834314,5.0,washingtonpost.com
Israel ordered a ‘complete siege’ of Gaza. Here’s what that looks like.,8.143008,7.299833,8.0,washingtonpost.com
Gaza reels from Israeli airstrikes and braces for all-out war,7.7006173,7.041177,8.0,washingtonpost.com
The Israeli military has set its sights on southern Gaza. Problems loom in next phase of war,7.7777767,7.5803328,8.0,washingtonpost.com
Bernie Sanders faces blowback as progressives urge cease-fire in Gaza,7.899604,6.0061293,5.0,washingtonpost.com
Chris Van Hollen scolds the wrong side in the Israel-Gaza war,7.961243,6.44593,5.0,washingtonpost.com
Israel-Gaza live updates: Israel says ground offensive ‘will continue’ as widespread communications blackout leaves Gaza cut off,8.172976,7.7325506,5.0,washingtonpost.com
A Hamas attack on Israel terrifies — and clarifies,9.78202,7.1860657,7.0,washingtonpost.com
"Truce in Israel-Hamas war extended by a day, minutes before it was set to expire",8.273946,4.36192,5.0,washingtonpost.com
Palestinians flee within Gaza after Israel orders mass evacuation and stages brief ground incursions,7.8562284,8.670042,3.0,washingtonpost.com
In praise of Hillary Clinton’s defense of Israel,7.179848,6.363423,8.0,washingtonpost.com
"Now freed, an Israeli hostage describes the 'hell' of harrowing Hamas attack and terrifying capture",12.1199465,8.972008,8.0,washingtonpost.com
Now comes the test of who supports Israelis’ human right to self-defense,9.980249,6.4664435,5.0,washingtonpost.com
"Israel-Gaza war: Limited fuel to be allowed into Gaza, U.S. and Israeli officials say; Communications in Gaza partly restored",8.1084795,7.1512218,5.0,washingtonpost.com
Oil prices spike as strife in Israel raises fears of widening conflict,9.130488,6.906356,5.0,washingtonpost.com
"Israel pounds Gaza, evacuates town near Lebanon ahead of expected ground offensive against Hamas",7.403057,8.758656,8.0,washingtonpost.com
"Israel intensifies Gaza strikes and battles to repel Hamas, with over 1,100 dead in fighting so far",8.627999,8.849982,8.0,washingtonpost.com
There needs to be dialogue and understanding on the Israel-Gaza war,8.084355,6.6523514,5.0,washingtonpost.com
Israeli leaders shouldn’t neglect the history of fights against terrorism,7.1622624,6.308035,8.0,washingtonpost.com
"Gazans, Israeli hostage families brace for return to war as truce ticks down",12.526594,9.120848,5.0,washingtonpost.com
Monday briefing: Israel declares war on Hamas; Afghanistan earthquake; UAW strike; 23andMe hack; Crocs cowboy boots; and more,8.892175,7.5656304,10.0,washingtonpost.com
Video shows apparent death of Israeli hostages in Hamas custody,11.575509,9.378228,8.0,washingtonpost.com
Israel-Gaza war live updates: Israeli military preparing ‘wide range’ attacks as Gaza residents flee,7.955181,8.143697,8.0,washingtonpost.com
"After a hard fight to clear militants, Israeli soldiers find a scene of destruction, slain children",9.653309,9.285004,2.0,washingtonpost.com
"From hospital, to shelter, to deadly inferno: Fleeing Palestinians lose another sanctuary in Gaza",8.552872,8.6892,0.0,washingtonpost.com
Who are the Hamas leaders behind the attacks on Israel?,10.187894,7.2402973,10.0,washingtonpost.com
Netanyahu’s refusal to plan for the ‘day after’ may doom Israel’s war effort,5.699308,9.902013,5.0,washingtonpost.com
Settler violence is erasing Palestinian communities in the West Bank,7.8613715,11.489078,0.0,washingtonpost.com
"Hamas hostage videos are cruel, manipulative, revealing. Experts expect more.",11.771257,9.278459,5.0,washingtonpost.com
Five more things to watch for in the Israel-Hamas war,9.213374,7.640623,8.0,washingtonpost.com
"U.S. launches strikes against Houthis in Yemen; medicine, aid enter Gaza under deal",5.133456,7.5485425,5.0,washingtonpost.com
Six maps explain the boundaries of Israel and Palestinian territories,7.9639983,7.4535375,5.0,washingtonpost.com
"A month into devastating Gaza war, Israel’s endgame is no clearer",8.096632,7.1503634,5.0,washingtonpost.com
An inside look at what’s ahead in Israel’s shattering war in Gaza,7.997853,7.1649613,8.0,washingtonpost.com
Israel-Gaza war tests America’s ability to deter Iran,7.926193,6.585477,8.0,washingtonpost.com
Settlers killed a Palestinian teen. Israeli forces didn’t stop it.,8.805359,10.713518,3.0,washingtonpost.com
Israel warns it will expand ground offensive beyond northern Gaza,7.2466226,7.762007,8.0,washingtonpost.com
"Elon Musk meets with Netanyahu in Israel, tours kibbutz attacked by Hamas",10.639871,8.63176,5.0,washingtonpost.com
"Israel investigates an elusive, horrific enemy: Rape as a weapon of war",10.072442,5.8270726,0.0,washingtonpost.com
U.N. resolution on Gaza cease-fire: Which countries voted for and against it,9.022254,4.805941,5.0,washingtonpost.com
"For Palestinians in Lebanon, Gaza war is a reminder — and a warning",7.8644204,7.011901,5.0,washingtonpost.com
"In Qatar, secret diplomacy on Gaza yields a first small step forward",8.979099,5.5037575,5.0,washingtonpost.com
IDF in ‘heart’ of south Gaza city,8.991502,8.662886,10.0,washingtonpost.com
"Haredi Jews, exempt from Israel’s military service mandate, sign up to fight",6.6918406,6.8494606,5.0,washingtonpost.com
"Ahead of Biden visit, Israel’s treatment of civilians looms large",6.7967906,4.526167,0.0,washingtonpost.com
Israel-Gaza war live updates: Hundreds feared dead in strike on Gaza hospital; Biden plans Israel visit,8.700695,9.279047,0.0,washingtonpost.com
Bracing for what comes next in the Israel-Gaza war,7.792257,6.9767294,5.0,washingtonpost.com
Israeli troops scour Gaza’s al-Shifa Hospital for evidence of Hamas,10.306196,10.430611,8.0,washingtonpost.com
"Israeli-Palestinian conflict needs moral consistency, not moral clarity",8.216537,6.4914246,5.0,washingtonpost.com
Thursday briefing: Gaza humanitarian crisis; Steve Scalise; Ford autoworkers strike; inflation; Powerball jackpot; and more,8.658799,7.358049,0.0,washingtonpost.com
"In Beirut, Iran's foreign minister warns war could spread if Israeli bombardment of Gaza continues",5.2043805,6.994994,5.0,washingtonpost.com
Fighting in central Gaza rages on amid hostage families’ growing doubts,12.184766,9.25311,5.0,washingtonpost.com
Jewish groups slam Sydney council's Palestinian flag decision,10.972467,6.0917277,5.0,skynews.com.au
Hamas militants reportedly received combat training in Iran prior to Israel attack,9.520387,8.767579,8.0,skynews.com.au
UK sees some &#8216;disturbing but unsurprising&#8217; reactions to Hamas attack on Israel,10.401339,7.9815116,5.0,skynews.com.au
Hamas &#8216;responsible&#8217; for Israel&#8217;s &#8216;moral conundrum&#8217;,10.184599,8.046456,8.0,skynews.com.au
Royal condemns 'glaring double standards' of Israeli bombing in Gaza,8.621869,6.4085865,5.0,skynews.com.au
Australia should provide ‘whatever support Israel needs’: Dutton,6.9873767,6.2191954,8.0,skynews.com.au
‘Ring of fire’: Israel in an ‘impossible’ position as Hamas holds hostages,10.265363,7.357115,8.0,skynews.com.au
Israel makes first 'localised raids' into Gaza as full-scale ground invasion imminent,7.3134727,7.5964303,8.0,skynews.com.au
Ami Horowitz details contrasting protests between supporters of Israel and Palestine,11.06158,6.0624337,5.0,skynews.com.au
Hamas ‘not beyond’ bombing their own hospital intentionally: Megyn Kelly,10.989797,7.8017917,8.0,skynews.com.au
Online maps from Chinese companies omit Israel’s name as Gaza war rages,8.102953,7.4588804,5.0,skynews.com.au
US resists Arab leaders' push for Israel-Hamas ceasefire,9.661257,6.5491014,5.0,skynews.com.au
UN report raids on aid warehouses in Gaza,8.501599,8.530953,5.0,skynews.com.au
More than 700 Israelis killed by attacks from Hamas militants,8.667784,10.255359,10.0,skynews.com.au
‘All parties involved are suffering’: Civilians paying &#8216;highest price’ in Gaza and Israel,8.589852,7.1481695,0.0,skynews.com.au
Governments around the world need to ‘get behind Israel’,6.910985,6.3381977,8.0,skynews.com.au
&#8216;Haunt you for life&#8217;: Gruesome footage of Hamas terrorists shown to Australian journalists,10.521081,8.1035,8.0,skynews.com.au
Hamas &#8216;violated&#8217; 2014 ceasefire as IDF to remain &#8216;vigilant&#8217; during negotiations,9.793336,8.386044,8.0,skynews.com.au
&#8216;We are concerned&#8217;: Pentagon focused on deterring an escalation of the Israel-Gaza war,10.050858,8.090332,5.0,skynews.com.au
Fears containing military activity to Gaza will be 'very difficult',8.415533,7.1987534,5.0,skynews.com.au
Israel to ‘pause’ hostilities in Gaza to facilitate safe return of hostages,12.677132,9.267463,5.0,skynews.com.au
Israeli society showing ‘strength and resilience’ amid war against Hamas,9.684701,6.8980737,8.0,skynews.com.au
Hamas ripping at ‘hearts and minds’ of ‘impressionable’ Americans,10.745146,7.427055,8.0,skynews.com.au
Israel-Hamas conflict: ‘No turning back from the commitment to destroy Hamas’,9.651184,6.908,10.0,skynews.com.au
UK PM slams Met Police for failing to crackdown on Jihad chants at Palestine protest,11.576566,5.5475197,8.0,skynews.com.au
'Day of victory': Police investigating after hundreds in southwest Sydney celebrate Israel attack,11.041859,6.0945425,10.0,skynews.com.au
Israel needs to &#8216;deter&#8217; other Palestinian terrorist groups and Iran,10.015598,8.063689,8.0,skynews.com.au
Police clash with pro-Palestine protesters in Paris as demonstrations turn ugly,11.518036,5.552559,7.0,skynews.com.au
Hamas attacks ‘one of the most devastating moments’ in Jewish history,10.594857,7.424576,10.0,skynews.com.au
‘No armistice’ between Israel and Hamas until hostages are released,12.976639,8.764536,6.0,skynews.com.au
Hamas ‘only strengthened’ due to concessions by Israel,9.72978,6.7899127,5.0,skynews.com.au
WATCH: Pro-Palestine protesters attempt rail blockade in Canada,11.413856,5.760879,7.0,skynews.com.au
Hamas rejects Israel's order for mass evacuation of north Gaza,7.578804,8.804723,5.0,skynews.com.au
"Two Israeli hostages released by Hamas, says IDF",12.582629,9.013086,5.0,skynews.com.au
